names,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29
caussin_nabuch_1620_35,0.175240148,0.000267,0.000222,0.000855,0.087883437,0.000558,0.000452,0.000798,0.000351,0.255000601,0.000321,0.117116407,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.012778541,0.130383615,0.000312,0.000236,0.000472,0.097908614,0.113555308,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_36,0.000593,0.000267,0.000222,0.000855,0.049072852,0.000558,0.000452,0.000798,0.010053208,0.002731794,0.000321,0.398493154,0.000383,0.146733215,0.000332,0.000292,0.000204,0.000847,0.012778541,0.081870383,0.000312,0.009938304,0.000472,0.000882,0.210581772,0.000195,0.068669593,0.000544,0.000306,0.000243
caussin_nabuch_1620_37,0.039403098,0.097293157,0.000222,0.000855,0.068478145,0.000558,0.000452,0.000798,0.000351,0.44905353,0.000321,0.146224347,0.000383,0.010896165,0.000332,0.000292,0.000204,0.000847,0.012778541,0.159491554,0.000312,0.000236,0.000472,0.000882,0.006826197,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_38,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.019857028,0.107527288,0.000351,0.012434441,0.000321,0.379087861,0.000383,0.001193519,0.000332,0.000292,0.068122052,0.000847,0.003075894,0.130383615,0.000312,0.000236,0.000472,0.000882,0.268797651,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_39,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.010154381,0.020203471,0.000351,0.002731794,0.000321,0.291764043,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.061291773,0.130383615,0.000312,0.000236,0.000472,0.020287442,0.453147933,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_40,0.146132208,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.010023966,0.252953457,0.000383,0.010896165,0.000332,0.000292,0.000204,0.000847,0.032183834,0.1691942,0.000312,0.000236,0.000472,0.000882,0.365824115,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_41,0.000593,0.000267,0.000222,0.000855,0.039370205,0.000558,0.000452,0.000798,0.000351,0.255000601,0.000321,0.262656104,0.000383,0.010896165,0.000332,0.000292,0.000204,0.068765092,0.003075894,0.275923311,0.000312,0.000236,0.000472,0.000882,0.074744722,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_42,0.000593,0.000267,0.000222,0.000855,0.049072852,0.000558,0.000452,0.000798,0.077971733,0.090055612,0.000321,0.204440225,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.04188648,0.208004786,0.000312,0.009938304,0.000472,0.127016553,0.181473833,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_43,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.012434441,0.000321,0.485816972,0.000383,0.010896165,0.000332,0.000292,0.000204,0.000847,0.022481187,0.023654504,0.000312,0.000236,0.000472,0.039692735,0.394932054,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_44,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.54403285,0.019788322,0.010896165,0.000332,0.000292,0.000204,0.010549214,0.080697066,0.120680968,0.000312,0.000236,0.000472,0.000882,0.200879126,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_45,0.000598,0.000269,0.000224,0.010661514,0.000565,0.029956648,0.000456,0.000806,0.000354,0.00275856,0.000324,0.14765701,0.000387,0.050193763,0.000335,0.000295,0.000206,0.010652572,0.003106031,0.131661076,0.000315,0.000238,0.000477,0.000891,0.594755687,0.000197,0.000758,0.000549,0.000309,0.010042917
caussin_nabuch_1620_46,0.000598,0.000269,0.000224,0.000864,0.010362813,0.000564,0.000456,0.000806,0.000354,0.257499023,0.000324,0.343611213,0.000387,0.001205212,0.000335,0.000295,0.000206,0.010652572,0.003106031,0.141458786,0.010112817,0.000238,0.000477,0.000891,0.212644991,0.000197,0.000758,0.000549,0.000309,0.000245
caussin_nabuch_1620_47,0.000593,0.000267,0.000222,0.000855,0.010262266,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.631356668,0.000383,0.010896165,0.000332,0.000292,0.000204,0.000847,0.070994419,0.03335715,0.000312,0.000236,0.000472,0.010584796,0.210581772,0.009897464,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_48,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.059014056,0.000351,0.274405894,0.000321,0.505222264,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.022481187,0.013951858,0.000312,0.000236,0.000472,0.000882,0.016528844,0.000195,0.0492643,0.039354287,0.000306,0.009945474
caussin_nabuch_1620_49,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.058667613,0.010500824,0.000351,0.274405894,0.000321,0.485816972,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.052762443,0.000312,0.000236,0.000472,0.000882,0.103852661,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_50,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.080352966,0.000321,0.369385214,0.000383,0.010896165,0.000332,0.000292,0.000204,0.000847,0.003075894,0.091573029,0.000312,0.000236,0.000472,0.010584796,0.132960601,0.000195,0.291830461,0.000544,0.000306,0.000243
caussin_nabuch_1620_51,0.000593,0.000267,0.000222,0.029963362,0.00056,0.000558,0.000452,0.000798,0.000351,0.303513833,0.010023966,0.466411679,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.004249211,0.000312,0.000236,0.000472,0.000882,0.16206854,0.000195,0.000751,0.000544,0.010009125,0.000243
caussin_nabuch_1620_52,0.000593,0.000267,0.000222,0.000855,0.00056,0.058773928,0.000452,0.039608763,0.000351,0.109460905,0.000321,0.4081958,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.022481187,0.227410079,0.000312,0.000236,0.000472,0.068800674,0.055339429,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_53,0.058808391,0.000267,0.000222,0.000855,0.010262266,0.000558,0.000452,0.068716703,0.048863794,0.31321648,0.000321,0.282061397,0.000383,0.020598812,0.000332,0.000292,0.000204,0.000847,0.003075894,0.178896847,0.000312,0.000236,0.000472,0.000882,0.006826197,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_54,0.010295158,0.000267,0.019627166,0.000855,0.00056,0.000558,0.000452,0.029906117,0.000351,0.167676783,0.126455723,0.185034932,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.120680968,0.000312,0.000236,0.000472,0.000882,0.327013529,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_55,0.000593,0.000267,0.000222,0.010558069,0.00056,0.000558,0.087775553,0.000798,0.000351,0.060947673,0.000321,0.252953457,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.032183834,0.237112725,0.000312,0.000236,0.000472,0.185232432,0.123257954,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_56,0.000593,0.000267,0.029329813,0.000855,0.00056,0.000558,0.000452,0.010500824,0.000351,0.090055612,0.000321,0.049197882,0.000383,0.001193519,0.000332,0.000292,0.000204,0.0493598,0.012778541,0.256518018,0.000312,0.000236,0.000472,0.165827139,0.16206854,0.000195,0.165696057,0.000544,0.000306,0.000243
caussin_nabuch_1620_57,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.031839734,0.000321,0.282061397,0.000383,0.001193519,0.000332,0.000292,0.000204,0.039657153,0.090399712,0.431165654,0.000312,0.000236,0.000472,0.000882,0.103852661,0.000195,0.010453714,0.000544,0.000306,0.000243
caussin_nabuch_1620_58,0.000604,0.000272,0.000226,0.000872,0.000571,0.000569,0.000461,0.000814,0.000357,0.111627061,0.000328,0.198591301,0.000391,0.001217138,0.000339,0.000297,0.000208,0.000863,0.013031419,0.113174506,0.000318,0.00024,0.000482,0.060267537,0.491799383,0.000199,0.000766,0.000554,0.000313,0.000248
caussin_nabuch_1620_59,0.000593,0.000267,0.058437752,0.010558069,0.00056,0.000558,0.019857028,0.020203471,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.010034695,0.000292,0.000204,0.000847,0.061291773,0.382652422,0.000312,0.000236,0.000472,0.10761126,0.29790559,0.000195,0.000751,0.019948994,0.000306,0.000243
caussin_nabuch_1620_60,0.000593,0.000267,0.00992452,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.04154238,0.000321,0.088008468,0.000383,0.020598812,0.000332,0.000292,0.000204,0.000847,0.003075894,0.023654504,0.000312,0.097262122,0.000472,0.127016553,0.579282336,0.000195,0.000751,0.000544,0.000306,0.000243
caussin_nabuch_1620_61,0.000593,0.000267,0.000222,0.000855,0.00056,0.097584514,0.078072906,0.000798,0.000351,0.119163551,0.000321,0.185034932,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.023654504,0.000312,0.000236,0.000472,0.059098028,0.375526761,0.000195,0.0492643,0.000544,0.000306,0.000243
caussin_nabuch_1620_62,0.000593,0.000267,0.000222,0.010558069,0.00056,0.000558,0.000452,0.000798,0.000351,0.128866198,0.165266309,0.175332286,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.022481187,0.188599493,0.000312,0.000236,0.000472,0.000882,0.229987065,0.000195,0.058966947,0.010246347,0.000306,0.000243
caussin_nabuch_1620_63,0.001418031,0.000638,0.000531,0.002047243,0.001339312,0.001335554,0.001081116,0.001910242,0.000839,0.354851282,0.000769,0.164184797,0.000917,0.002856393,0.000795,0.000698,0.000487,0.00202605,0.007361396,0.056611227,0.000747,0.000564,0.001130809,0.002111207,0.387871121,0.000466,0.001797496,0.001301214,0.000733,0.000581
zevec_rosim_00,0.000593,0.058482571,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.187082076,0.077942491,0.049197882,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.032183834,0.382652422,0.000312,0.000236,0.000472,0.000882,0.152365894,0.000195,0.039561654,0.000544,0.000306,0.009945474
zevec_rosim_01,0.000593,0.000267,0.000222,0.000855,0.029667559,0.000558,0.039262321,0.000798,0.165295551,0.070650319,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.059062446,0.003075894,0.382652422,0.000312,0.000236,0.000472,0.000882,0.181473833,0.000195,0.039561654,0.019948994,0.000306,0.000243
zevec_rosim_02,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.099758258,0.000321,0.000685,0.000383,0.001193519,0.010034695,0.019697,0.000204,0.000847,0.003075894,0.634921229,0.000312,0.000236,0.000472,0.000882,0.006826197,0.000195,0.214209289,0.000544,0.000306,0.000243
zevec_rosim_03,0.000593,0.068185218,0.000222,0.010558069,0.00056,0.010260696,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.040004104,0.000332,0.000292,0.000204,0.146386264,0.051589127,0.392355068,0.010014696,0.000236,0.000472,0.000882,0.181473833,0.000195,0.078372239,0.000544,0.000306,0.000243
zevec_rosim_04,0.000593,0.000267,0.000222,0.020260715,0.039370205,0.000558,0.000452,0.000798,0.000351,0.148271491,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.0493598,0.003075894,0.30503125,0.000312,0.000236,0.000472,0.010584796,0.006826197,0.000195,0.408262218,0.000544,0.000306,0.000243
zevec_rosim_05,0.000593,0.000267,0.000222,0.000855,0.00056,0.010260696,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.010896165,0.000332,0.000292,0.000204,0.136683617,0.003075894,0.557300058,0.010014696,0.000236,0.039283084,0.088205967,0.065042076,0.000195,0.068669593,0.000544,0.000306,0.000243
zevec_rosim_06,0.000593,0.000267,0.000222,0.000855,0.058775498,0.000558,0.000452,0.000798,0.339943187,0.070650319,0.000321,0.000685,0.000383,0.040004104,0.000332,0.000292,0.000204,0.000847,0.003075894,0.237112725,0.000312,0.000236,0.000472,0.000882,0.239689711,0.000195,0.000751,0.000544,0.000306,0.000243
zevec_rosim_07,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.157974137,0.000321,0.000685,0.000383,0.195246447,0.000332,0.000292,0.000204,0.000847,0.003075894,0.402057715,0.000312,0.000236,0.000472,0.000882,0.220284419,0.000195,0.010453714,0.000544,0.000306,0.000243
zevec_rosim_08,0.000593,0.000267,0.000222,0.156097765,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.272867619,0.010034695,0.000292,0.000204,0.000847,0.003075894,0.392355068,0.000312,0.000236,0.000472,0.010584796,0.094150015,0.000195,0.000751,0.049056933,0.000306,0.000243
zevec_rosim_09,0.000593,0.000267,0.000222,0.000855,0.00056,0.029665989,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.010896165,0.000332,0.000292,0.000204,0.0493598,0.012778541,0.382652422,0.000312,0.000236,0.000472,0.000882,0.356121469,0.000195,0.000751,0.146083397,0.000306,0.000243
zevec_rosim_10,0.000598,0.000269,0.000224,0.000864,0.010362813,0.000564,0.000456,0.000806,0.000354,0.159521922,0.196278671,0.000691,0.000387,0.011002923,0.000335,0.000295,0.000206,0.000855,0.003106031,0.39619925,0.029708238,0.000238,0.000477,0.010688503,0.173454151,0.000197,0.000758,0.000549,0.000309,0.000245
zevec_rosim_11,0.000593,0.029374632,0.000222,0.000855,0.00056,0.000558,0.087775553,0.000798,0.000351,0.429648237,0.000321,0.000685,0.000383,0.001193519,0.000332,0.009994353,0.000204,0.000847,0.012778541,0.343841836,0.000312,0.000236,0.068391023,0.000882,0.006826197,0.000195,0.000751,0.000544,0.000306,0.000243
zevec_rosim_12,0.000593,0.106995803,0.019627166,0.000855,0.00056,0.000558,0.010154381,0.000798,0.000351,0.109460905,0.000321,0.000685,0.010085675,0.001193519,0.000332,0.000292,0.000204,0.078467739,0.012778541,0.499084179,0.039122635,0.000236,0.000472,0.010584796,0.094150015,0.000195,0.000751,0.000544,0.000306,0.000243
zevec_rosim_13,0.000593,0.000267,0.000222,0.010558069,0.00056,0.000558,0.000452,0.000798,0.000351,0.17737943,0.077942491,0.029792589,0.000383,0.146733215,0.000332,0.000292,0.000204,0.010549214,0.003075894,0.091573029,0.000312,0.000236,0.000472,0.000882,0.259095004,0.000195,0.18510135,0.000544,0.000306,0.000243
zevec_rosim_14,0.000593,0.019671985,0.000222,0.039666008,0.00056,0.010260696,0.000452,0.000798,0.000351,0.429648237,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.081870383,0.010014696,0.000236,0.010175145,0.000882,0.045636783,0.000195,0.340343693,0.000544,0.000306,0.000243
zevec_rosim_15,0.000593,0.009969339,0.000222,0.020260715,0.039370205,0.000558,0.000452,0.068716703,0.000351,0.216190016,0.000321,0.029792589,0.000383,0.049706751,0.000332,0.000292,0.000204,0.243412728,0.003075894,0.004249211,0.000312,0.000236,0.000472,0.000882,0.006826197,0.000195,0.301533107,0.000544,0.000306,0.000243
zevec_rosim_16,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.04931141,0.000351,0.264703248,0.000321,0.000685,0.000383,0.020598812,0.000332,0.000292,0.000204,0.253115375,0.003075894,0.043059797,0.000312,0.000236,0.000472,0.000882,0.02623149,0.000195,0.330641047,0.000544,0.000306,0.000243
zevec_rosim_17,0.039403098,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.167676783,0.000321,0.000685,0.010085675,0.001193519,0.000332,0.009994353,0.000204,0.262818021,0.003075894,0.072167736,0.000312,0.000236,0.000472,0.000882,0.035934136,0.000195,0.388856925,0.000544,0.000306,0.000243
zevec_rosim_18,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.167676783,0.000321,0.000685,0.000383,0.175841154,0.000332,0.000292,0.000204,0.000847,0.022481187,0.072167736,0.000312,0.000236,0.000472,0.078503321,0.191176479,0.000195,0.282127814,0.000544,0.000306,0.000243
zevec_rosim_19,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.127327922,0.000332,0.000292,0.000204,0.000847,0.012778541,0.547597411,0.077933221,0.000236,0.000472,0.000882,0.16206854,0.000195,0.000751,0.05875958,0.000306,0.000243
zevec_rosim_20,0.000598,0.000269,0.000224,0.000864,0.000565,0.127933749,0.020051581,0.000806,0.24529675,0.00275856,0.000324,0.000691,0.019982202,0.001205212,0.000335,0.000295,0.000206,0.030247992,0.022701451,0.268829018,0.000315,0.000238,0.029870258,0.000891,0.15385873,0.000197,0.049746977,0.020144448,0.000309,0.000245
zevec_rosim_21,0.000593,0.000267,0.000222,0.039666008,0.00056,0.000558,0.000452,0.000798,0.000351,0.167676783,0.000321,0.000685,0.000383,0.069112044,0.000332,0.000292,0.000204,0.039657153,0.032183834,0.343841836,0.000312,0.000236,0.000472,0.000882,0.210581772,0.000195,0.088074886,0.000544,0.000306,0.000243
zevec_rosim_22,0.010295158,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.019788322,0.001193519,0.000332,0.000292,0.000204,0.136683617,0.003075894,0.499084179,0.000312,0.000236,0.000472,0.000882,0.074744722,0.000195,0.223911936,0.019948994,0.000306,0.000243
zevec_rosim_23,0.000593,0.000267,0.000222,0.000855,0.00056,0.223718917,0.000452,0.000798,0.000351,0.31321648,0.000321,0.078305822,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.178896847,0.000312,0.000236,0.000472,0.000882,0.191176479,0.000195,0.000751,0.000544,0.000306,0.000243
zevec_rosim_24,0.000593,0.000267,0.000222,0.010558069,0.00056,0.000558,0.000452,0.029906117,0.000351,0.080352966,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.078467739,0.003075894,0.343841836,0.019717343,0.000236,0.000472,0.000882,0.035934136,0.000195,0.369451632,0.010246347,0.010009125,0.000243
zevec_rosim_25,0.000593,0.000267,0.000222,0.010558069,0.00056,0.000558,0.000452,0.000798,0.33024054,0.012434441,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.295328604,0.000312,0.000236,0.000472,0.000882,0.142663247,0.000195,0.194803997,0.000544,0.000306,0.000243
zevec_rosim_26,0.000593,0.000267,0.000222,0.000855,0.00056,0.097584514,0.165396724,0.000798,0.000351,0.04154238,0.000321,0.000685,0.000383,0.049706751,0.000332,0.000292,0.000204,0.029954507,0.012778541,0.353544483,0.000312,0.000236,0.000472,0.049395382,0.191176479,0.000195,0.000751,0.000544,0.000306,0.000243
zevec_rosim_27,0.000593,0.000267,0.000222,0.068773948,0.00056,0.000558,0.019857028,0.059014056,0.077971733,0.138568844,0.000321,0.000685,0.000383,0.001193519,0.019737342,0.009994353,0.000204,0.000847,0.012778541,0.450570947,0.000312,0.000236,0.000472,0.000882,0.132960601,0.000195,0.000751,0.000544,0.000306,0.000243
zevec_rosim_28,0.000593,0.000267,0.000222,0.000855,0.029667559,0.000558,0.000452,0.078419349,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.010034695,0.000292,0.000204,0.078467739,0.003075894,0.673731815,0.000312,0.000236,0.000472,0.020287442,0.094150015,0.000195,0.000751,0.000544,0.000306,0.000243
zevec_rosim_29,0.000593,0.029374632,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.235595308,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.029954507,0.003075894,0.217707433,0.000312,0.000236,0.000472,0.000882,0.035934136,0.000195,0.437370157,0.000544,0.000306,0.000243
zevec_rosim_30,0.08791633,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.17737943,0.000321,0.020089943,0.000383,0.010896165,0.000332,0.000292,0.000204,0.243412728,0.003075894,0.081870383,0.000312,0.000236,0.000472,0.000882,0.113555308,0.000195,0.253019875,0.000544,0.000306,0.000243
zevec_rosim_31,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.284108541,0.000321,0.000685,0.000383,0.059409397,0.000332,0.000292,0.000204,0.000847,0.003075894,0.46997624,0.000312,0.000236,0.000472,0.010584796,0.045636783,0.000195,0.117182825,0.000544,0.000306,0.000243
zevec_rosim_32,0.010295158,0.009969339,0.000222,0.059071301,0.00056,0.000558,0.000452,0.000798,0.05856644,0.255000601,0.000321,0.010387297,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.012778541,0.343841836,0.000312,0.000236,0.000472,0.068800674,0.152365894,0.000195,0.000751,0.010246347,0.000306,0.000243
